did	duration_shape	duration_rate	gap_xi	gap_sigma	gap_mu
did:plc:rerxv7v4hszlmgc77dab7ne4	0.717319282304952	0.00254343659406387	0.9070820691578568	604.9549194679284	0.0
did:plc:resatuonzt6p73xqbtaoeyar	0.551981301551024	0.00354626479579743	0.579986740006422	4338.574301048182	0.0
did:plc:revcwe6tclzek53zj5izzjob	0.502876968114629	0.00398536111052192	0.8107304994426441	1638.6011815264358	0.0
did:plc:revmkoi6e4eyykzkylq7owpf	0.464693677565805	0.00380503289020122	0.634500971730643	1794.12130186423	0.0
did:plc:rewx25xvxhf2ovo4hdewhqtr	0.693436560267984	0.00510205533069122	1.234582998342143	658.8344783303596	0.0
did:plc:rezrqwbucidr2czkpr4wzrzm	0.562909424983599	0.00399006154830713	0.7626038692323645	984.3149005378152	0.0
did:plc:rfd7hjuq3aqlwdxpc5rjtsro	0.541546060999953	0.00495936754996046	0.41886889636171887	236.46216657928346	0.0
did:plc:rfedh27zqawbzx2hru4nbsfh	0.500216301414892	0.00401601064952978	0.7432755611914084	829.9134579268488	0.0
did:plc:rfgxeezozidocr6vjutuobkk	1.75874438832149	0.01901025912462	0.4331168136833768	5827.70315753797	0.0
did:plc:rfm3g2gimevzm3bz4liagyim	0.798335932045484	0.00362209132071462	0.502952623995606	2665.16599282727	0.0
did:plc:rfnvczg34bcduzb5bsyafrnl	0.496752515150465	0.00480971330884881	0.6359597672812967	2095.1205816839183	0.0
did:plc:rfomlmmnmt34n6i2tb5bmsxt	0.7166244895673	0.00551642549101126	0.7812464994409414	642.736944775265	0.0
did:plc:rfxe3g5kf6psv7fysbk3rlun	0.518108004869926	0.00313214666850843	0.5356478388937311	700.6773377366163	0.0
did:plc:rg256qgyyv4qowmc7dpyiiof	0.535268582629007	0.00364291407202478	0.654432183298476	3073.04386550756	0.0
did:plc:rg2rf6bmgsj3rjbdt32axuvv	0.736279526006045	0.00494887206958088	0.7155267249017094	1896.649446811376	0.0
did:plc:rg5fbibw7g7e22yxdspc6my5	0.577206423950225	0.00220941456470999	1.0630279036732388	558.5504007326265	0.0
did:plc:rge7a7tsjitp25hkb3ze3da3	0.579886959451986	0.0023780286460858	0.7074255233566417	482.02550780466476	0.0
did:plc:rgj2dkpjjr3lm645ilsbws2r	0.467568051986779	0.00534170225277384	0.6449384992938083	3245.7224095015217	0.0
did:plc:rgjjhs4vhq52h26uv2x54auq	1.19108776160314	0.00491338373937883	0.8792653921718555	919.9461740279194	0.0
did:plc:rgq6d6rfecuxs62pgfytlpi7	0.709338115222996	0.00500776652812254	1.0468805236160648	1563.8879647268795	0.0
did:plc:rgzahvqagit73sq2bg4wxxws	0.704563610712089	0.00457010700139288	0.8435327953471633	1619.719526460593	0.0
did:plc:rh4cl3ssxynadikgtbgwgqj2	0.739939636089059	0.00373667937764216	0.443639523750915	2822.31461290413	0.0
did:plc:rh65skasd4fdirbeitsb43jt	0.68121547839865	0.00307416762197225	0.673941492242881	1845.50353161547	0.0
did:plc:rh7uxyzrkzteyxpyt3drqlua	0.754417817177104	0.00441705283835051	0.6968880504007963	999.4350690375006	0.0
did:plc:rhgnbak755vem5jyfsiiyapi	0.541188885543728	0.00469691073247125	0.349229980662761	1981.73332358301	0.0
did:plc:rhryywdcvju4acuy4hwhth5m	3.07204716488057	0.00424289038322536	-0.106419725239293	22040.6576054875	0.0
did:plc:rht2yg3ju44yafx4ffqbrf2e	0.631133164337114	0.00421340542751227	0.3992586754731562	3397.6274585529773	0.0
did:plc:rhut2z3hyqgkt7ymppxyk53x	0.824894540881722	0.00226408681214601	1.265474819136565	382.70567834040037	0.0
did:plc:ri3rrurfrxcmy7ijnx3sgtsi	0.716361007861066	0.00229837328014829	0.8687744096882414	1027.9089002416106	0.0
did:plc:riegvdwyoqdcguisy254pxfk	0.763989794260062	0.00296428573495119	0.7511220055269534	1014.6630737134725	0.0
did:plc:rigmeyg2kinwyypyvdi6mc24	0.76838684411944	0.00372525648641541	0.6268136650380569	1382.4879483597356	0.0
did:plc:rijquu4ipjikdiehfvfqld2j	0.638801037489125	0.00337662668387916	0.770367832033386	1276.27463701277	0.0
did:plc:rikebbvai5ovzsson3jrgkro	0.647768179465867	0.00276745737202881	0.7324327896760734	586.9528977848352	0.0
did:plc:risenrctjqh5ivkl6xogmyz2	0.663634569540475	0.0026874411989139	0.7562561966720799	440.78512330712005	0.0
did:plc:ritd34hsihpsypsrn7rkh6zh	0.808551225875111	0.00225125543323964	0.9600393382872624	367.97246221079286	0.0
did:plc:riu6v4yusy22ba7zwcy3jkt6	0.487368220499622	0.00274883832260946	1.251237218913906	563.61280987011	0.0
did:plc:rj7zv7h367rk4vj7liwsqbrv	0.690011567426697	0.00339358571623528	0.9324144956565211	597.5119278704115	0.0
did:plc:rjfmgqndhcwdtjtdxsiocuz6	1.14044247630384	0.00315245914450716	0.5927075949183466	566.5978936396767	0.0
did:plc:rjgdlho4qn4vtlvnrs37zaat	0.743145131215707	0.00526555776558428	0.5529873259041124	1502.8999182926236	0.0
did:plc:rjhjcb3rgdsmdr6ykywuh63z	0.563825525732332	0.0027419114528361	0.6163756257984112	1173.1751405019618	0.0
did:plc:rjlzie54a43emtry5lsourcb	0.446789189709575	0.00264893730468503	1.0689702425079843	963.5172624950741	0.0
did:plc:rjocjyf62gbtmpvk5bzmk62x	0.744998795589165	0.00306986874395125	0.8963140519328997	786.6343212813038	0.0
did:plc:rjzima2rp6f2dvpeqhrbotqm	0.657404138511655	0.00425271164932747	0.692733720864181	1368.467190299039	0.0
did:plc:rk3kxdktb7yuk3jaucmlpp52	0.690477296742905	0.00377898923255995	0.6679505558083356	774.0370084210135	0.0
did:plc:rk55sta5skl3edfvp5yz5w7d	0.727729221276056	0.00906536053626332	-0.312192098193108	18245.9401689806	0.0
did:plc:rk56l5lhf73a6kspijtbjsua	0.55214197164236	0.00554124203540251	0.38855656651256093	6177.240039111261	0.0
did:plc:rk7ewf2xd3cszn42ayvob57k	1.33011224423244	0.00619628136509955	0.4189543062055656	2759.9244379654538	0.0
did:plc:rk7wz6pynswcvqoujw45ywz4	0.78654209959046	0.00471660581036936	0.7199185200486531	1487.851137111383	0.0
did:plc:rkbco7w2utq2u6vyvwuox53n	0.821510088876233	0.00272943245442405	0.9264697515602658	583.636049903881	0.0
did:plc:rkcrvgnbburbj2rjsheukace	0.643105829407635	0.0048299972885663	0.7281608609370845	1450.3596802672164	0.0
did:plc:rkfzsg4iwy3374dyk3huojyp	0.662271508478958	0.00301495515314198	1.0904135768901708	944.2710215645155	0.0
did:plc:rkgdlu5ndouegveg2i5u66ai	0.564093310661432	0.00296987453494848	0.5931408624026134	1197.6181308623982	0.0
did:plc:rkhbraueay4qssuwqekbvkfv	0.727954548098862	0.00675649882733989	0.7055706648861048	1731.2101104350766	0.0
did:plc:rkigp3a2dfrhon46jqamsh64	0.611421323181313	0.00585943987541412	0.7052396051587662	2417.5821638543202	0.0
did:plc:rkjrxhs5dn32k2z3322rjgcc	0.73317252843552	0.00345718037776146	0.9910711810665165	1078.3305061730844	0.0
did:plc:rkm6m4dsc4da2yzdlvxorhf3	0.694394365481527	0.00464262921883914	0.5314755141515862	4875.673680261254	0.0
did:plc:rknhifupoeot6vdyjz6afiul	0.621718478735965	0.0031806213237588	0.717789079658592	696.8025265235128	0.0
did:plc:rkvg5q2uxd3qoyp2k6gq4na2	0.737805679638026	0.0024962844822757	0.6836340301774255	527.3734740837089	0.0
did:plc:rkvj7ydtcp2zbnkfu7pqfjv4	0.605480915686321	0.00232722838714308	0.742983843693402	1206.9008054538747	0.0
did:plc:rkvmsuzunvbw5xcwim6s5pnk	0.68780034962444	0.00208526893026503	1.011724692137686	618.2569785332314	0.0
did:plc:rkwdl327i4smk5fbv3jsa4tq	0.802656142245979	0.00484865468365901	0.7391013056232728	1235.1881925613256	0.0
did:plc:rl4xrdvzhq6jlbvmyxr6ad7g	0.710057022342254	0.00391480874633929	0.334900632516505	2647.35711784509	0.0
did:plc:rl6m53mnumfroxzupnpsez6p	1.27357312324565	0.00666100190275498	0.6791653593996	2026.05295199127	0.0
did:plc:rl7jk7odqgrw5rqpe3yxh323	0.587966081804902	0.00457362626858441	1.375313534197917	638.5927161213343	0.0
did:plc:rlbqgrrc67p2jbpc3qjjnwvp	0.607410957870872	0.00264675090214921	0.7506088290921875	553.161654335733	0.0
did:plc:rlmewmfivrjcgjcki6ekek7o	0.615551522653409	0.00403725480853937	0.660102265537366	2179.72994045326	0.0
did:plc:rlufbczzgn6sypvm6jbpbv76	1.99053980635107	0.0102188162316987	0.5727438148997998	2395.221099380325	0.0
did:plc:rma6byaowj7eq7h6qszl4tqv	0.735053545670319	0.00476894177703772	0.9923023714852561	1270.8509434373868	0.0
did:plc:rmeeqko5yj2akcgewja43ntw	1.50732094060583	0.00648595315182362	0.5059014392169765	649.4340154316343	0.0
did:plc:rmg2ut4e25sv7qnhfh7bsfjn	0.43403674348145	0.00205957941423903	0.8253460371160682	973.128573245359	0.0
did:plc:rmgzr4tcq5kdzsv2vllzkrgo	2.11169614421667	0.0221452853203155	-0.237543356380755	20862.2279859556	0.0
did:plc:rmiakrclvrjf3ebvnc4ism4b	0.618015839450657	0.00344324441392441	0.48842609974735207	872.9350222715613	0.0
did:plc:rmlt3xek6myv2lxmtphc36rt	0.66284777057755	0.00339580012736472	0.5419251262310536	659.9753117532128	0.0
did:plc:rmpzqs3bvbdckpxdiv5ikmc3	0.577603397747209	0.00355317098531394	0.725157173821297	1161.170898188836	0.0
did:plc:rmrdvcjuuzvoat25itkfw2qb	0.83512367427684	0.00543609053482548	0.506046171473384	1636.82462487033	0.0
did:plc:rmsgqyrqff6ej472inwvpreb	0.66710355501068	0.00712006534681302	-0.251524437868766	17558.8457308309	0.0
did:plc:rmwi2vb5akp3j6vhpzc3dch7	0.680089656711564	0.00416950578518411	0.5028650993751624	745.4965134832684	0.0
did:plc:rmzguth5k65isvlm3fwj2bj3	0.701701120918819	0.00429196520463694	0.5498201855900255	4538.443319704087	0.0
did:plc:rn3uvmnrhg6bot22mmefvrtd	0.649229391776143	0.00507698248267814	0.6097683782091426	2613.7485369086057	0.0
did:plc:rn3wdo4tghe4ujqprrak5hp6	0.543931813962459	0.00363526119134542	0.7491048443799267	860.9430614641761	0.0
did:plc:rnc3drri5lpf2q2lwsjbjhvi	0.499159817127232	0.00244712029782497	0.9640865016321994	1516.162432293185	0.0
did:plc:rnepcirvlsclb5pnzlcnkd5l	1.481050127897	0.00881308989554653	0.8369583865724793	2744.1604152535997	0.0
did:plc:rnkbpsmk2ybijaq7npaejnql	0.758727640877081	0.00274484738460788	1.1436603349454735	434.92132413410224	0.0
did:plc:rnpkyqnmsw4ipey6eotbdnnf	0.768128235345469	0.00331126577716573	0.5920873161206445	510.38821600320875	0.0
did:plc:rnrptu4jmgef5nhgp37xdkg2	0.711290970259382	0.0039014481405846	0.8200830963370171	763.9202571752212	0.0
did:plc:rnvqi5lhi6qyb224ufdstdfx	0.562175854426367	0.0035556809931871	0.7469069520119695	889.417730089715	0.0
did:plc:rnx3yuw3z3e3rau2yb4kfizh	0.637940307412217	0.00280517391415361	0.6547507900087745	414.78719479382676	0.0
did:plc:rnx3zb4og2qxl47zc2tocl6y	1.37040616173146	0.00406525001054772	0.627466468405625	1920.86044013212	0.0
did:plc:ro2ey2hnchpwpzcuwegx2wpg	0.665675158170577	0.00218485947066647	1.77242763135399	285.8294826229133	0.0
did:plc:ro64h2s62gqnkmtj6mbbkaz5	0.852942500244473	0.00398113276704595	0.6546285457474524	745.1716933125925	0.0
did:plc:ro674j6sr2on3eaxfgdmvw3m	0.634248335852563	0.00414335837825859	0.790696716394163	1351.193676702118	0.0
did:plc:ro6zddif3edelm4kqsymvloe	0.437822020446606	0.00205527370008456	0.776545219619764	665.4939287088363	0.0
did:plc:roat7bdmzkr5pdlqjo53nti6	2.12601810581285	0.0091788217155108	-1.04522332295833	42555.2223709254	0.0
did:plc:rojjr6zef7m2xpfdt6jw5fta	0.64024264109057	0.00293948251356594	0.7773649431449821	733.1420161840865	0.0
did:plc:rommh2ihygoxsigupkirvsea	2.20015553545312	0.00619322221188188	2.483214157203465	193.87738460475526	0.0
did:plc:ronwxdxn6fp7na3krvecgloj	0.561235288309222	0.00223423238517096	1.6306231724195828	666.3026656592849	0.0
did:plc:ror7jot5tusev2gil6yflbk4	0.74098680164014	0.00421669125098954	0.743602755328477	1168.312066606576	0.0
did:plc:rozazv2kanyn46f5lq474em2	0.442532728141433	0.00352940516696535	0.5390014075099542	1867.2056769775297	0.0
did:plc:rp3nv4ttyuewvno4a45nvary	0.721515922247266	0.00430095104467889	0.791168641267713	1554.883823187317	0.0
did:plc:rp4rgamibrblojq7f7pgmuxc	0.750010159790302	0.00455411873473359	0.834582810059904	1235.280239807931	0.0
did:plc:rpdmbsqtax7i2fduyb46crtz	0.774147939589007	0.00519544388948483	0.574945064954321	4492.49737712552	0.0
did:plc:rpjkgw53q3uhj5fijciuml3n	0.723763682038738	0.00377093800819069	1.637589255047716	783.0147220437427	0.0
did:plc:rpqghqs4jfe473tewomp3fdh	0.575430808070194	0.00247862428861469	0.6214346371997492	571.9593888084407	0.0
did:plc:rprbdmnm4lzzrhwpqmh25kj6	0.825040916911637	0.00263396530322302	0.8371894136408476	1046.6156514901938	0.0
did:plc:rps4ommkr5libil7bawwye2k	0.61881346331492	0.00418296598637592	0.511684654579797	2884.58564554585	0.0
did:plc:rpsbwx47rj3nz75gbp6xd3ri	1.25627212066318	0.00553916466087955	0.44101481153695443	1976.7607737724377	0.0
did:plc:rpswgmbx3yu4nz265nslgz5y	0.676518336486073	0.00349809577330534	0.910147890672612	1230.111864631403	0.0
did:plc:rpvzac56swpbv7dd24i5l7fr	0.714795234221505	0.00314300981148208	0.8324716403671824	1918.114114066398	0.0
did:plc:rpyv42wl63e7kr33lkb6lsee	0.459615413662894	0.00269440199531633	0.6829671317790423	1821.6874859081915	0.0
did:plc:rq3f5zyox722rbp23opq6rqv	0.563965787484325	0.00232696819790868	0.8660222122230792	582.7877856092897	0.0
did:plc:rqatxsoqjd4tzpckdxp36ab6	0.530650577482247	0.00407003372868229	0.8363998102958933	1606.8613847673455	0.0
did:plc:rqifsl5qvfnwpzvjkgj56kks	0.491391108217102	0.0043391287934649	0.7487700088188877	2065.3249929885774	0.0
did:plc:rqlpcchpcxsx7v4kga7keq5f	0.491981382521458	0.0033998312261655	0.8188356399844112	1070.753969519697	0.0
did:plc:rqwp2yogebmbcyo7zv3q2uz2	0.754094822292776	0.00367592949047991	0.635327592393502	1669.08037011855	0.0
did:plc:rr6b7yvtm7p57234uh3skltu	0.800227399208928	0.00262903723422066	0.669746798579963	1134.3436731041684	0.0
did:plc:rrb3w3lr3vi6knjz3cbjwkhe	1.32693864030363	0.00648893447395134	0.7616071489840516	1003.833822705402	0.0
did:plc:rrbbdq4n2yadg673asjiewer	0.615558430392421	0.00589648439075097	1.0589478930708538	2016.6856196185392	0.0
did:plc:rrfwruhud4ovela3oe6isre5	0.595495829750984	0.00469789089731558	0.6674739475390482	2222.476286392239	0.0
did:plc:rrhyeueswpi4aiixp7lukvcm	0.691966021965856	0.00425252273847713	0.4630349809142191	1940.8296032280496	0.0
did:plc:rrjlxak2xo2q5iuiwrzenmgd	0.800141254366685	0.00526279346662556	0.5284609547543787	2202.028754443504	0.0
did:plc:rrmpcvglzyusuy6yh64p6fxk	0.611539841412077	0.00500114644574414	0.629472365552527	2114.92031464678	0.0
did:plc:rrpbwh4klisxhsyrp66sjufe	0.511053483941397	0.00202049685072782	0.9490221249782429	370.92010829821277	0.0
did:plc:rruwli4tudc4xtbt4c4n6w36	0.458513307322719	0.00286581567851527	0.576333581482044	1059.59456958288	0.0
did:plc:rrvm5vadnlybcdvb52aldqrf	0.622288754944152	0.00510170880222044	0.513624202254782	2999.41739555557	0.0
did:plc:rs3dkfjueub3oaqx3rlhf4rd	0.513068169518767	0.005726134199958	0.158195673394775	11833.3758121404	0.0
did:plc:rs525ebbvgfje6ntm7njaiuy	0.589027381195089	0.00404331497324928	0.515625018119603	4432.11417019866	0.0
did:plc:rs7trxpr3jjtqzmbagomc2tx	0.683135807441435	0.00263331163835246	0.793682270333741	506.4621979499035	0.0
did:plc:rs7uj6u53f264l6ewi3wwxho	0.780466102427447	0.00324248820059179	0.7599408885506992	443.5936085222482	0.0
did:plc:rsd76dp55yowe53zca5xapuk	0.699313961895262	0.00226835506184882	0.8604494745796955	620.9178413468189	0.0
did:plc:rsgh7ybsgt2gtfg3oiwqinwq	1.34918568748524	0.00354575991502366	1.6324294228900507	254.7893428500674	0.0
did:plc:rsjojvn3t3sssbqebdaxspds	1.53294589679954	0.00512871563632146	0.33732097984399534	1598.7018580673164	0.0
did:plc:rsvffhpv7qppop53sfuch6ez	0.606563133815585	0.00245980436762353	0.719182918980989	773.3675876452431	0.0
did:plc:rt2nq57bf4uhua3cmkguooo2	0.867877373389434	0.00252713193615536	0.8066085871348897	358.21913772884807	0.0
did:plc:rtbcbtdzoydb56xuul3vkrtl	1.26014484507034	0.00750821708710858	0.5436423211477396	2035.6784217817792	0.0
did:plc:rtfnjw76iioyj7k4hv7cmyw7	1.42473068569976	0.00367645215179248	0.8310581320551058	1107.2447887938922	0.0
did:plc:rtjkgsfwtv4pruwgzod7tbbr	0.743784015174146	0.00230072107638068	0.6400980478541634	474.9177691335558	0.0
did:plc:rtzqf5ku5hovuaowikbwpnvf	0.67505672835306	0.00412972759344214	1.0227256705381085	1048.3950878858802	0.0
did:plc:ru36kjo7m6ipr3hwja2gqjus	0.648219469023794	0.00486157590067238	0.8606647065851432	1184.2977429436557	0.0
did:plc:ruaw67k3plhiisblk2edclbt	0.763528288836941	0.00611416911741432	0.410629773619546	7357.4479235891	0.0
did:plc:runtubsvnszadnp2xeklbpnz	0.772243910812681	0.00455807386824092	0.7566828902988625	2103.4559911474394	0.0
did:plc:ruqn5fd6upovq6rs34yfjg5v	0.713672522325396	0.00413069861718057	1.0165264324655183	1071.6861530606031	0.0
did:plc:rurg5cwlluzguipl4wpcdh7g	0.777378972387079	0.00466459252840025	0.5276283009869386	1891.6843059152588	0.0
did:plc:rutxfqfli2afwh3ijthbnsnf	1.25456504438471	0.00244601663774343	3.4004292011596196	163.22060165566174	48.0
did:plc:ruud5im2dl2hybfjsxonqprz	0.541817138655138	0.00339758067547322	0.7653445771253288	1741.2264073791707	0.0
did:plc:ruyjcucj3luh5sfvdqshjxez	0.532413236976996	0.00370878164418682	0.9538941449748931	1352.2720301901538	0.0
did:plc:rv2pzpdhwp2fvkihyt3mnbwk	0.562933055012615	0.00399276250938185	0.7114068757643738	794.648952765457	0.0
did:plc:rv5g6s74o5u7zjzml4h5ho4d	0.631142502920335	0.00447123825560437	0.585219978491047	1774.56845931169	0.0
did:plc:rvdiumaqvyvvkhm74wvqwpwi	0.583165047884685	0.00382368350129381	0.680524387651344	688.4458775262666	0.0
did:plc:rvifuhzna7ksttvsf65zheht	0.587342036275012	0.00362202422929935	0.9697804718258276	984.8946678453337	0.0
did:plc:rvmgl3w26vymioigti6vc5te	1.72099175372563	0.00910729919877728	0.620082434308983	1189.7659276694963	0.0
did:plc:rvobk4uakag6pd7rszqjuhti	0.816470035672836	0.00497559295332068	-0.343318102008716	834.732875008715	0.0
did:plc:rvqgrkqkbgwrmjnqyr6r3dub	0.776137679172035	0.00209449176590825	0.7729399011378426	317.377289998847	0.0
did:plc:rvtpd3s5qo2s2azdjum3a6wc	0.763872686417339	0.00379004171592136	0.7265696155363547	1474.1982822708264	0.0
did:plc:rw2lyr77pw3lnqlw7lxj5ue5	0.846557498823075	0.0024763203064117	0.6716492543205163	1522.5414368290658	0.0
did:plc:rw3eqobvoyri4t2k4tntmy3g	0.469279221284594	0.00269631183937551	0.7420189798501394	1561.9274741670124	0.0
did:plc:rw65mtb7ikozlzxx7xcesumh	0.511826465862738	0.0040760872891006	0.8291363435305991	1440.3241129057487	0.0
did:plc:rwa725k63i3pdybb74zubckh	0.544146297182693	0.0024632909423508	0.6517793666344086	807.2554285648683	0.0
did:plc:rwdfnjcxjhdj3r55yufapieg	0.623115826015559	0.00623884218678133	0.6266354683001824	2567.6795950583737	0.0
did:plc:rwg73qafh4vvmhfoakdluwll	0.614835199008762	0.00344767581595824	0.7789000404513235	739.7134446228181	0.0
did:plc:rwjxnfqjgg2prr6tcgh4gbdi	0.405266290451827	0.00261821364672642	-0.145467184152907	12650.491434954	0.0
did:plc:rwn3f336sklvoldovjc5hr3o	0.771164067985111	0.00305144253825469	0.9230645451164484	1971.4363017707078	0.0
did:plc:rwpkg5irdcbucmk5dfwwdmua	0.598656836605697	0.00206194246972764	0.88312157029019	647.6164057327954	0.0
did:plc:rwrn63cle534w3rgonffdnu6	1.40966053273385	0.00294300005301392	0.7705680181117979	1224.776400878356	0.0
did:plc:rwsvt4oazzst4sr24vlmf3sb	0.783871791694879	0.00526847869583297	0.7640031756622093	2158.3171404163795	0.0
did:plc:rwwiyrhgmce52kwshxi73g7b	0.824520786747882	0.00205614639027332	0.4796915013384724	2195.2171046466997	0.0
did:plc:rwxrequa36n5bwzrkqqi53vk	0.630246667896488	0.00445554625629703	0.9897811953122091	3417.0731145471977	0.0
did:plc:rx2gjemqxiju7wkqqdyj5mae	0.60682253521757	0.0024414590105806	0.460115907834916	4039.57076033188	0.0
did:plc:rx5oe7l6e5bryklcaqnqa6mx	0.615673918996148	0.00248305696060557	0.5775015985210925	2536.3040429787297	0.0
did:plc:rxd3q7lxs6kfqcuknunar5pm	0.603754673130955	0.00280491972814767	0.8713548086581953	598.7114646202039	0.0
did:plc:rxf4ppmgj7iokio2mnpc5z2q	1.69534499474099	0.00668036690892903	0.9151770583447835	541.724352646966	0.0
did:plc:rxjjbhwzijifxopnwubb7wex	0.805348205204997	0.00529568698761313	0.7359877017220396	1813.0105042019873	0.0
did:plc:rxjqsrg37ubq2h73phuz2flj	0.824466059910894	0.00342885461789097	0.8593387027450973	835.6494827364121	0.0
did:plc:rxn2mhi5iogmd2kgtoxogdlx	0.50125566198188	0.00268211245422572	0.5835982380703169	2382.7873713229073	0.0
did:plc:rxod77277ybgob6nndxok5at	0.816920864176058	0.00365838368651669	0.8824125009344326	706.2974671750387	0.0
did:plc:rxq6yxpksncdxvk4pkygn35f	1.84419716769515	0.0102022402203067	-0.252803967108599	22509.5084115406	0.0
did:plc:rxweix2gjsrenbjl3lf4yoyw	0.675997409182208	0.00576892613225218	0.6572209828996993	2228.2704830560388	0.0
did:plc:ry232v23b6kq3mj7nyezlw7a	0.51655675924706	0.00244578799429476	0.8877532209233803	1298.7575215875218	0.0
did:plc:ry3vn6bzwe4kxhufbpviveps	0.532207755697533	0.00271209261975435	0.5877210578483087	669.7669054373786	0.0
did:plc:ry5k7nyhvrzuxcomtid4l4y7	0.730218313516303	0.00543333885909487	1.1417070279865547	1411.578924212736	0.0
did:plc:rybzrr76ncswlo4dhfhdogvw	0.809850702114661	0.00309103508928424	0.4597125020494226	502.3145447950138	0.0
did:plc:ryc75pgvcvsqajfblt2mu5pv	0.598697364206672	0.00758605400913627	0.49335281948737747	2853.044067527127	0.0
did:plc:ryfa4df6qhrwz5szz5iweo6l	0.653820548631017	0.0032410971612326	0.5499468969148765	1428.9271838281788	0.0
did:plc:rymvza24qpb2nhlwvzjwrval	0.70221373737498	0.00577684499739516	0.5984608980567877	2710.3804063933962	0.0
did:plc:ryngh6fg2uudhyj25mn3zgoi	0.543492690428502	0.00204271134701646	0.37590071962691	774.981081554329	0.0
did:plc:ryohopgupur5aubc7nhy56ri	0.603416156729608	0.0021604443408507	0.9535221297187694	457.1893456364772	0.0
did:plc:ryretpnv2mnbu6nycsx3rczq	0.606454524926238	0.00464481926681313	0.8179174902301217	2469.298144031722	0.0
did:plc:ryuw6xz43pkx2fx2jarkuhh7	0.766492340119281	0.00315289138031033	0.7179561538790636	835.6336538485477	0.0
did:plc:rzb4d56fau6wu4righ2dw45j	0.740528840639476	0.00233684289765369	1.06218567994173	1010.2567835572394	0.0
did:plc:rzd4zlcyiwb6xsjsfovqctju	0.751018833365343	0.00567114713906525	0.3554024525504268	4478.9476237791	0.0
did:plc:rzjtygkwkg3q3tbxfcasazbd	0.608576966078342	0.00271682101401692	0.6981643924952382	599.3849097792493	0.0
did:plc:rzlj3rwxld45vgbeszdwkns2	0.507424038983555	0.00420099545507981	0.631849213767771	1325.9075127326	0.0
did:plc:rznewq36zmgoscmiushik7bp	0.721031038290066	0.00344541222826392	0.7030408278494875	779.6081228912049	0.0
did:plc:rzobua7n6ejill26mejbfzu6	0.687828287884697	0.00273868934723489	1.539300161865784	816.4450210758221	0.0
did:plc:s224ry75mb6s7yhbpfctuo7q	0.74071524095528	0.00535969379662491	0.9540207804875845	949.635472616719	0.0
did:plc:s22nbcludp5s4hbu52jyby5y	0.595241302504034	0.00227315906360182	0.7725859907839149	689.996574163901	0.0
did:plc:s2cmdk5pfet33u5a6efje3nm	1.27261630923457	0.00941170013366097	0.61315194904611	3696.40872386237	0.0
did:plc:s2czvntsw4xsjeoiy6oiewtf	0.761627905618084	0.00499028062006407	0.579231351078157	3134.86552270763	0.0
did:plc:s2ekihirjy5uhx547m56qv3c	0.655582787706785	0.00309715014108543	0.7191524420430402	734.2096925515824	0.0
did:plc:s2gd3nfs4qotu23ixg6fonbw	1.34561644071917	0.00386690381672814	1.4476468942009975	467.244811555192	0.0
did:plc:s2i5ttdzjgbcz6l4pwjgoxvr	0.793806866850041	0.00363605782481321	1.4448069354096014	669.0861295463598	0.0
did:plc:s2iqws6crqbesmilsncekej6	0.656448468248944	0.00566826301844138	-0.426807677992841	21079.4815538211	0.0
did:plc:s2jiq5q6f5uhl7ywqbxtsvmu	0.618954011323972	0.00310460741862454	0.6713125090687885	936.7122613638011	0.0
did:plc:s2kavdioqwtxtmwf3clymx6y	0.682057424496745	0.00454897206106577	0.5792066220471767	1541.5369277106104	0.0
did:plc:s2kmnyobgfxyydu53d5zicih	0.641392581873066	0.00855523745651492	0.705873777918611	3729.64147063541	0.0
did:plc:s2qfx7wq7xkvtde5aaorqhqb	0.725113363105442	0.00319468471351091	1.3574063299948722	1367.4741008228038	0.0
did:plc:s2uoixske6t33pc4de2ilxsp	0.611178569115046	0.00472526055235772	0.483776082053669	2851.02320623943	0.0
did:plc:s2ytewuizh3io3seghngazsx	0.760884845948277	0.00622567214491439	0.7943686223982249	1355.6187761972403	0.0
did:plc:s326cjaykxxfbca5mmsptnqw	0.723504840006913	0.0042367220858352	0.5982717989759573	1182.4533756462865	0.0
did:plc:s33lmvk7rwmlypc2qm6wn2lr	1.27031560947116	0.00524264497609876	0.6345375424958883	455.7087528324296	0.0
did:plc:s34utaomn4hoi6k4gf3alv26	0.628945177574938	0.00224047894671716	0.8346368435472996	575.7602476286801	0.0
did:plc:s35egybwf5xtggeeq5o67a2c	0.477500102121378	0.00248102453050226	0.4540037337272323	1796.1720383018567	0.0
did:plc:s3altkz35grfxoziyrorfepf	0.790699158472501	0.00568988576747169	0.5911253511291458	1597.5904152906364	0.0
did:plc:s3lp2o7pz25wktxuth62ags2	0.54958767535802	0.00387319892492559	0.8287365335973647	1040.920981428889	0.0
did:plc:s3o2mgj7ex7lsovrt4ggzkvs	0.648107789522014	0.00261425709623567	0.6486838224068513	791.9301626143148	0.0
did:plc:s3oqsnwl2fmcrfzpcectaui6	0.615739957079303	0.0180522192272356	1.9158581398873542	959.8449280835645	501.0
did:plc:s3rnizvgbwqofywndhp7gv76	0.755807997076013	0.00231387732055422	0.17807687112810108	7700.996877743309	0.0
did:plc:s3tiooawkkcriqyvkwshpltu	0.766003672790416	0.0032235367853483	0.9001743657519465	408.98940399107437	0.0
