did	xi	sigma	mu
did:plc:2pyckyxnxpsvhjra6cex46ia	0.265946487403305	325.510448019978	0.0
did:plc:2pzh6omi4v7vqar6qs6ris6z	0.1878204307144488	430.0293153166033	0.0
did:plc:2qayigykdw3fg4chfmp5ob2z	-0.253420466343164	255.195961995019	0.0
did:plc:2qdacui4fiueyjegm5xxfb55	0.23504100722177632	186.853466722123	0.0
did:plc:2qeg5hf3gkddc3zh2776wnb5	-0.242546432919858	296.645713225947	0.0
did:plc:2qhfb3wtbeexgmwigs7d2l2f	0.17942486092942134	345.13818734293903	0.0
did:plc:2qlj24abmpdbtn6eeun5beun	2.9832671048023887	2.9832671048023887	1.0
did:plc:2qnryibpoaresbggk2t7c67v	0.2621464127475652	199.62044818455533	0.0
did:plc:2qqdwaek7bdnua5wclml6mm5	0.2424214993043001	256.9146730379906	0.0
did:plc:2qrxf4kc7qu2nv2ioy7atz4t	0.355945571620207	188.959978829405	0.0
did:plc:2qwt7mponb46vzmrjdopnwfw	3.2145308579302783	3.2145308579302783	1.0
did:plc:2qya3rtbw64idyg4sny5w7i5	-0.388729074270573	284.902184203242	0.0
did:plc:2qyt5jseqhogi5pmcgt2rbvv	0.3005857703843552	134.36813044500232	0.0
did:plc:2r4vir3vhe2625vjq4aliexy	0.09099353730106827	595.7199145612138	0.0
did:plc:2r6y7zd2ofyszeslg7thmsmw	-0.339971726363403	322.294995922121	0.0
did:plc:2r7c2c6272knuwdev2sh3exs	-0.550422792288643	260.631731151543	0.0
did:plc:2rbfvwsscuol62r3quye2hf5	0.4135843355300739	168.01754982418416	0.0
did:plc:2rgvzhdjb726rp5hfrcx5rtr	0.36272915161518	135.538043638976	0.0
did:plc:2rszsn3u3ipilv5oh5lm5w5t	-0.658434600994361	425.468344348595	0.0
did:plc:2ruar6rgum65burg5jwthixl	0.2226483258022	396.143532001254	0.0
did:plc:2rvjj32nntb6btynrhudoabf	-0.582169212580484	288.557964524835	0.0
did:plc:2rwajsgxivt5aog3kl46pwvb	0.22766682525137916	102.40862661580691	0.0
did:plc:2rwymgvdumcwznjda3c3q65j	0.16217706161207385	121.67720366080623	0.0
did:plc:2sb762lmhdu3uwvauzteif6k	2.507242953716999	2.507242953716999	1.0
did:plc:2seabpxsywmjvicd24dlzwds	-0.0642772210403816	749.34900795185	0.0
did:plc:2slgxaxskf5roafkecx4kefh	-0.344692140620984	220.999406642984	0.0
did:plc:2slt42cjc3p7iwyjovbe67bs	2.8504626801735564	2.8504626801735564	1.0
did:plc:2smm75g4dsztlixhibipfjiv	0.427240998243154	169.375463062497	0.0
did:plc:2so3nma6j4wpqtijaesh4kng	-0.0788450973137338	549.711166722977	0.0
did:plc:2so5zz34voibojgmjtvyl4ff	0.29568433179661163	53.78361011093073	0.0
did:plc:2soib54a3maqj6lsaoxgkft7	-0.400677958766757	289.573606802158	0.0
did:plc:2sqiykw2rm2on6elq47z6i74	2.4919569046918086	2.4919569046918086	1.0
did:plc:2sqzvffq6actc26jpx3mxlnl	-0.371484491451182	515.070453485912	0.0
did:plc:2swv24gntfkjro56sgcismgs	-0.516270816325013	305.060180894445	0.0
did:plc:2sxwagwdbnbtsuwx5ijtcvsj	-0.276407142247422	227.783271663951	0.0
did:plc:2sxwgbuof4lbiyshjc4iyben	0.26144732059245934	129.5888197958542	0.0
did:plc:2t2adxalfguxmhnwh77ckkb4	2.9620407845967325	5.924081569193465	2.0
did:plc:2t65wz7ke4nwnmdwf5pv6nl6	0.31479317788910266	157.186179467867	0.0
did:plc:2tb7fkoauxv2wb25aosnomwu	-0.228318419788144	756.059975883876	0.0
did:plc:2tcaabgjrjsomqtps7l7jree	0.301554472345093	70.0742942611923	0.0
did:plc:2tdnjfyneljoivs55gqppe34	0.17218586111865766	206.9449850954828	0.0
did:plc:2tfuhqcmzeu22hw6c4f63gnf	2.982665878409777	2.982665878409777	1.0
did:plc:2tipqrwshjcsnleurhe22uk3	-0.201546445682428	760.815436555341	0.0
did:plc:2tmgcusock7cnudac42mmbnb	-0.45889453413072	275.551170271013	0.0
did:plc:2toghcmd7eh2celhb6ns7etk	0.474726529694015	126.382244860828	0.0
did:plc:2tpiak45i643xkqxqqtris2o	2.0282115352282526	2.0282115352282526	1.0
did:plc:2u2hz7cxv5p3mwkugaoalpcy	0.6453356314325003	118.09642055214756	183.0
did:plc:2u65soqo54d42bqkphkh6q7o	2.407788510458481	4.815577020916962	2.0
did:plc:2uhkpvzwubzt4ig7dfybdudv	0.3327931986042489	232.46053048088027	0.0
did:plc:2ukzn6kfoaxi6gcvd2ejfdbs	0.1389123721364538	242.60521552133764	0.0
did:plc:2utofn4rquxpytszye7xkelz	-0.207689870254245	923.172676860416	0.0
did:plc:2uued5ghxzppmzntu7i6wcqj	-0.334094823835404	217.832805693782	0.0
did:plc:2uwxb6d5jgeubjnbggbqaew5	0.18620735460494	221.486661219801	0.0
did:plc:2uxi7gz4offcyb76wjkflhjx	-0.167305010336867	608.371799868721	0.0
did:plc:2uz2mvi6bu44ppacglcqiokg	2.4495927519587837	2.4495927519587837	1.0
did:plc:2uzcipd7euj7ebll3vgvb6da	0.2528098621263303	0.2528098621263303	1.0
did:plc:2v2fa4i42pyc75i6trtdtshu	0.2727466773049386	167.55600805323215	0.0
did:plc:2v3gggghca3gm2sk2otvccmm	-0.136497513958882	716.967104578077	0.0
did:plc:2v6wpg7f7qo2nmrtrzsxyiax	-0.290937210521057	916.656997321238	0.0
did:plc:2v7orsdzbaefnglnf5l2oalm	1.2414194442948823	1.2414194442948823	1.0
did:plc:2vby2s5pygwo673fj3rnt4j5	0.3440547226555766	157.07290905111302	0.0
did:plc:2vd3trnb44af7waeq22kzcsv	0.235774331646342	157.359007302547	0.0
did:plc:2veej7dyvpeeczrhtxdrxo4h	0.156476466735625	185.741141280756	0.0
did:plc:2vkhgjar4ifsclezp2nkwnid	2.247541317125253	2.247541317125253	1.0
did:plc:2vlgzpq5xlzbdpewtvc3bg3b	-0.12926340264892	638.601788686244	0.0
did:plc:2vmlfhmtann2q34533vq36yf	-0.125869741534944	632.847811817924	0.0
did:plc:2voxu74oyu5gtm2xpoa6tyje	-0.207849139449549	214.26975174619	0.0
did:plc:2vr4zbnnmk5vm6pxif34dut7	-0.346111498684973	211.894587625827	0.0
did:plc:2vum2juf24qeaqe4jybw2xp7	0.622223670983473	143.18828540131	0.0
did:plc:2we4yfi34vzddwdi7fxalzwz	2.1996208060883773	4.399241612176755	2.0
did:plc:2wf37x2xp6krfixdh2kji7ia	0.969509050769286	14.54263576153929	15.0
did:plc:2wguwgmudsq3n7phyzjcfg5r	-0.359911528273799	1187.67296065645	0.0
did:plc:2wi44bixw5sawrbh7sm5edkw	0.37255559121573895	206.7009303373659	0.0
did:plc:2wmoegrzkm32u4sw6bnfmefe	-0.301162724595384	546.058087376338	0.0
did:plc:2wntmkjqkxusq743muo7sfh5	-0.253533774230899	286.445492933394	0.0
did:plc:2x274uc6xlswmxnse7ivzryd	0.2647803696095035	276.4683317233965	0.0
did:plc:2x47lfaxdtixz4bvemfhwwwm	0.288601996145795	527.990549218606	0.0
did:plc:2x7ptxgzav4ii3bbfquuaptk	0.268635074028806	167.520716310654	0.0
did:plc:2xakxi6beuxzhh5myv2ur2zw	2.1404078123066608	10.702039061533304	5.0
did:plc:2xawstckahxt7apsbfvkelbd	2.43969652689242	2.43969652689242	1.0
did:plc:2xcbvilihmodjueepqnhbghr	0.344400532393312	278.173418857464	0.0
